Chrom,Start,End,CenName,Type,Class,Size
chr22,9839196,9841333,censat_22_29(SATR),censat,OtherSat,2137
chr22,9841333,9946504,ct_22_55,ct,NonSat,105171
chr22,9946504,10138089,hor_22_6(S6C22H2-B),hor,αSat-Inactive,191585
chr22,10138089,10184152,hor_22_7(S6C22H2-A),hor,αSat-Inactive,46063
chr22,10184152,10190912,mon_22_4,mon,αSat-Other,6760
chr22,10190912,10293512,hsat3_22_15(A4),hsat3,HSat3,102600
chr22,10293512,10293568,mon_22_5,mon,αSat-Other,56
chr22,10293568,10341988,ct_22_56,ct,NonSat,48420
chr22,10341988,10357967,mon_22_6,mon,αSat-Other,15979
chr22,10357967,10424956,"hsat3_22_16(A1,A4)",hsat3,HSat3,66989
chr22,10424956,10529794,ct_22_57,ct,NonSat,104838
chr22,10529794,10534416,censat_22_30(CER),censat,OtherSat,4622
chr22,10534416,10535670,hsat5_22_10(HSat5),hsat5,OtherSat,1254
chr22,10535670,10548153,ct_22_58,ct,NonSat,12483
chr22,10548153,10550289,hsat5_22_11(HSat5),hsat5,OtherSat,2136
chr22,10550289,10567415,ct_22_59,ct,NonSat,17126
chr22,10567415,10568764,hsat5_22_12(HSat5),hsat5,OtherSat,1349
chr22,10568764,10621704,ct_22_60,ct,NonSat,52940
chr22,10621704,10623827,censat_22_31(SATR),censat,OtherSat,2123
chr22,10623827,10626751,ct_22_61,ct,NonSat,2924
chr22,10626751,10630585,censat_22_32(SATR),censat,OtherSat,3834
chr22,10630585,10655768,ct_22_62,ct,NonSat,25183
chr22,10655768,10659119,gsat_22_7(GSATII),gsat,OtherSat,3351
chr22,10659119,10665166,censat_22_33(ACRO_composite),censat,OtherSat,6047
chr22,10665166,10671593,ct_22_63,ct,NonSat,6427
chr22,10671593,10672846,hsat5_22_13(HSat5),hsat5,OtherSat,1253
chr22,10672846,10677088,censat_22_34(CER),censat,OtherSat,4242
chr22,10677088,10716788,ct_22_64,ct,NonSat,39700
chr22,10716788,10963906,hsat3_22_17(B3),hsat3,HSat3,247118
chr22,10963906,11013020,"hsat1_22_3(HSat1A,B)",hsat1,HSat1,49114
chr22,11013020,11202246,ct_22_65,ct,NonSat,189226
chr22,11202246,11211789,hsat3_22_18(A1),hsat3,HSat3,9543
chr22,11211789,11228084,ct_22_66,ct,NonSat,16295
chr22,11228084,11230031,censat_22_35(rnd-6_family-4384),censat,OtherSat,1947
chr22,11230031,11261965,ct_22_67,ct,NonSat,31934
chr22,11261965,11263948,censat_22_36(rnd-6_family-4384),censat,OtherSat,1983
chr22,11263948,11281177,ct_22_68,ct,NonSat,17229
chr22,11281177,11283169,hsat2_22_1(B),hsat2,HSat2,1992
chr22,11283169,11287923,ct_22_69,ct,NonSat,4754
chr22,11287923,11288246,censat_22_37(rnd-6_family-4384),censat,OtherSat,323
chr22,11288246,11340578,ct_22_70,ct,NonSat,52332
chr22,11340578,11343892,censat_22_38(TCATTn),censat,OtherSat,3314
chr22,11343892,11410993,ct_22_71,ct,NonSat,67101
chr22,11410993,11412551,censat_22_39(rnd-6_family-4384),censat,OtherSat,1558
chr22,11412551,11456252,ct_22_72,ct,NonSat,43701
chr22,11456252,11458176,censat_22_40(rnd-6_family-4384),censat,OtherSat,1924
chr22,11458176,11507140,ct_22_73,ct,NonSat,48964
chr22,11507140,11510283,censat_22_41(rnd-1_family-0),censat,OtherSat,3143
chr22,11510283,11526349,ct_22_74,ct,NonSat,16066
chr22,11526349,11529452,censat_22_42(rnd-6_family-4384),censat,OtherSat,3103
chr22,11529452,11556215,ct_22_75,ct,NonSat,26763
chr22,11556215,11557025,censat_22_43(rnd-6_family-4384),censat,OtherSat,810
chr22,11557025,11578307,ct_22_76,ct,NonSat,21282
chr22,11578307,11687118,"hsat3_22_19(A4,A2)",hsat3,HSat3,108811
chr22,11687118,11860515,mon_22_7,mon,αSat-Other,173397
chr22,11860515,11962777,hsat3_22_20(A4),hsat3,HSat3,102262
chr22,11962777,12026699,mon_22_8,mon,αSat-Other,63922
chr22,12026699,12039407,hsat3_22_21(A4),hsat3,HSat3,12708
chr22,12039407,12161875,mon_22_9,mon,αSat-Other,122468
chr22,12161875,12283837,ct_22_77,ct,NonSat,121962
chr22,12283837,12286028,"bsat_22_13(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2191
chr22,12286028,12289227,"censat_22_44(rnd-6_family-13719,20)",censat,OtherSat,3199
chr22,12289227,12298066,ct_22_78,ct,NonSat,8839
chr22,12298066,12309119,mon_22_10,mon,αSat-Other,11053
chr22,12309119,12320062,hor_22_8(S4C22H3),hor,αSat-Inactive,10943
chr22,12320062,12327143,mon_22_11,mon,αSat-Other,7081
chr22,12327143,12358860,ct_22_79,ct,NonSat,31717
chr22,12358860,12359116,censat_22_45(CER),censat,OtherSat,256
chr22,12359116,12378795,ct_22_80,ct,NonSat,19679
chr22,12378795,12378963,bsat_22_14,bsat,βSat,168
chr22,12378963,12403155,ct_22_81,ct,NonSat,24192
chr22,12403155,12404653,"censat_22_46(rnd-6_family-13719,20)",censat,OtherSat,1498
chr22,12404653,12407579,"bsat_22_15(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2926
chr22,12407579,12410151,ct_22_82,ct,NonSat,2572
chr22,12410151,12412325,"bsat_22_16(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2174
chr22,12412325,12420151,ct_22_83,ct,NonSat,7826
chr22,12420151,12449808,mon_22_12,mon,αSat-Other,29657
chr22,12449808,12480444,hsat3_22_22(A4),hsat3,HSat3,30636
chr22,12480444,12554764,mon_22_13,mon,αSat-Other,74320
chr22,12554764,12583263,ct_22_84,ct,NonSat,28499
chr22,12583263,12590899,"bsat_22_17(LSAU-BSAT_Composite,no_beta)",bsat,βSat,7636
chr22,12590899,12592442,"censat_22_47(rnd-6_family-13719,20)",censat,OtherSat,1543
chr22,12592442,12617571,ct_22_85,ct,NonSat,25129
chr22,12617571,12617748,bsat_22_18,bsat,βSat,177
chr22,12617748,12666501,ct_22_86,ct,NonSat,48753
chr22,12666501,12669859,"censat_22_48(rnd-6_family-13719,20)",censat,OtherSat,3358
chr22,12669859,12672038,"bsat_22_19(LSAU-BSAT_Composite,no_beta)",bsat,βSat,2179
chr22,12672038,12765164,ct_22_87,ct,NonSat,93126
chr22,12765164,12769754,dhor_22_1(SF02),dhor,αSat-Other,4590
chr22,12769754,12779856,dhor_22_2(S2CMH4d),dhor,αSat-Other,10102
chr22,12779856,12788180,dhor_22_3(SF2),dhor,αSat-Other,8324
chr22,12788180,15711065,hor_22_9(S2C14/22H1L),hor,αSat-Active,2922885
chr22,15711065,15726633,dhor_22_4(S2CMH4d),dhor,αSat-Other,15568
chr22,15726633,15730037,dhor_22_5(S02CMH2d),dhor,αSat-Other,3404
chr22,15730037,15742829,dhor_22_6(SF02),dhor,αSat-Other,12792
chr22,15742829,15786187,mon_22_14,mon,αSat-Other,43358
chr22,15786187,15926552,ct_22_88,ct,NonSat,140365
chr22,15926552,16045085,censat_22_49(CER),censat,OtherSat,118533
chr22,16045085,16086102,ct_22_89,ct,NonSat,41017
chr22,16086102,16092306,censat_22_50(rnd-1_family-0),censat,OtherSat,6204
chr22,16092306,16338507,ct_22_90,ct,NonSat,246201
chr22,16338507,16339514,mon_22_15,mon,αSat-Other,1007
chr22,16339514,16453393,ct_22_91,ct,NonSat,113879
chr22,16453393,16456165,gsat_22_8(GSATII),gsat,OtherSat,2772
chr22,16456165,16465838,censat_22_51(rnd-1_family-0),censat,OtherSat,9673
chr22,16465838,16514391,ct_22_92,ct,NonSat,48553
chr22,16514391,16540773,dhor_22_7(SF2),dhor,αSat-Other,26382
chr22,16540773,16558276,dhor_22_8(S02CMH2d),dhor,αSat-Other,17503
chr22,16558276,16570374,dhor_22_9(S2CMH4d),dhor,αSat-Other,12098
chr22,16570374,16661575,mon_22_16,mon,αSat-Other,91201
chr22,16661575,16661678,censat_22_52(CER),censat,OtherSat,103
chr22,16661678,16798016,ct_22_93,ct,NonSat,136338
chr22,16798016,16811126,censat_22_53(CER),censat,OtherSat,13110
chr22,16811126,16834972,ct_22_94,ct,NonSat,23846
chr22,16834972,16844530,hsat2_22_2(B),hsat2,HSat2,9558
chr22,16844530,16875107,mon_22_17,mon,αSat-Other,30577
chr22,16875107,16932518,hsat2_22_3(B),hsat2,HSat2,57411
chr22,16932518,16949610,ct_22_95,ct,NonSat,17092
chr22,16949610,16952329,censat_22_54(rnd-6_family-4384),censat,OtherSat,2719
chr22,16952329,16979900,ct_22_96,ct,NonSat,27571
chr22,16979900,17018755,hsat2_22_4(B),hsat2,HSat2,38855
chr22,17018755,17038232,hsat3_22_23(A1),hsat3,HSat3,19477
chr22,17038232,17057613,hsat2_22_5(B),hsat2,HSat2,19381
chr22,17057613,17062358,ct_22_97,ct,NonSat,4745
chr22,17062358,17063283,censat_22_55(rnd-6_family-4384),censat,OtherSat,925
chr22,17063283,17424208,ct_22_98,ct,NonSat,360925
chr22,17424208,17425501,censat_22_56(SST1),censat,OtherSat,1293
chr22,17425501,18873529,ct_22_99,ct,NonSat,1448028
chr22,18873529,18879842,hsat1_22_4(HSat1B),hsat1,HSat1,6313
chr22,18879842,19066844,ct_22_100,ct,NonSat,187002
chr22,19066844,19074963,hsat1_22_5(HSat1B),hsat1,HSat1,8119
chr22,19074963,19100335,ct_22_101,ct,NonSat,25372
chr22,19100335,19107854,hsat1_22_6(HSat1B),hsat1,HSat1,7519
chr22,19107854,20032203,ct_22_102,ct,NonSat,924349
chr22,20032203,20037050,censat_22_57(rnd-1_family-0),censat,OtherSat,4847
chr3,90339372,90571008,mon_3_1,mon,αSat-Other,231636
chr3,90571008,90590286,dhor_3_1(S01CMH1d),dhor,αSat-Other,19278
chr3,90590286,90804701,dhor_3_2(S01C3/6H1d),dhor,αSat-Other,214415
chr3,90804701,91480350,hor_3_1(S01C3H2),hor,αSat-Inactive,675649
chr3,91480350,91711537,ct_3_2,ct,NonSat,231187
chr3,91711537,91735120,dhor_3_3(S01CMH1d),dhor,αSat-Other,23583
chr3,91735120,91738002,dhor_3_4(S1CMH3d),dhor,αSat-Other,2882
chr3,91738002,92595822,hor_3_2(S01/1C3H1L),hor,αSat-Active,857820
chr3,92595822,92869462,hsat1_3_1(HSat1A),hsat1,HSat1,273640
chr3,92869462,92903106,hor_3_3(S01/1C3H1L),hor,αSat-Active,33644
chr3,92903106,95366303,hsat1_3_2(HSat1A),hsat1,HSat1,2463197
chr3,95366303,95392308,bsat_3_1(LSAU-BSAT_Composite),bsat,βSat,26005
chr3,95392308,95544065,hsat3_3_1(A4),hsat3,HSat3,151757
chr3,95544065,95655243,ct_3_3,ct,NonSat,111178
chr3,95655243,95656667,censat_3_1(CER),censat,OtherSat,1424
chr3,95656667,95657915,hsat5_3_1(HSat5),hsat5,OtherSat,1248
chr3,95657915,95661511,ct_3_4,ct,NonSat,3596
chr3,95661511,95662879,hsat5_3_2(HSat5),hsat5,OtherSat,1368
chr3,95662879,95716208,ct_3_5,ct,NonSat,53329
chr3,95716208,95718346,censat_3_2(SATR),censat,OtherSat,2138
chr3,95718346,95721267,ct_3_6,ct,NonSat,2921
chr3,95721267,95725109,censat_3_3(SATR),censat,OtherSat,3842
chr3,95725109,95750269,ct_3_7,ct,NonSat,25160
chr3,95750269,95753522,gsat_3_1(GSATII),gsat,OtherSat,3253
chr3,95753522,95863469,censat_3_4(ACRO_Composite),censat,OtherSat,109947
chr3,95863469,96415026,hor_3_4(S01/1C3H1L),hor,αSat-Active,551557
chr3,96415026,96423364,dhor_3_5(S01CMH1d),dhor,αSat-Other,8338
chr3,96423364,96498140,mon_3_2,mon,αSat-Other,74776
chr4,49050159,49057864,mon_4_1,mon,αSat-Other,7705
chr4,49057864,49115450,hsat3_4_1(B3),hsat3,HSat3,57586
chr4,49115450,49155675,ct_4_2,ct,NonSat,40225
chr4,49155675,49159000,censat_4_1(CER),censat,OtherSat,3325
chr4,49159000,49160250,hsat5_4_1(HSat5),hsat5,OtherSat,1250
chr4,49160250,49171867,ct_4_3,ct,NonSat,11617
chr4,49171867,49173971,hsat5_4_2(HSat5),hsat5,OtherSat,2104
chr4,49173971,49194113,ct_4_4,ct,NonSat,20142
chr4,49194113,49195479,hsat5_4_3(HSat5),hsat5,OtherSat,1366
chr4,49195479,49205774,ct_4_5,ct,NonSat,10295
chr4,49205774,49209483,censat_4_2(SATR),censat,OtherSat,3709
chr4,49209483,49233320,ct_4_6,ct,NonSat,23837
chr4,49233320,49237430,gsat_4_1(GSATII/TAR),gsat,OtherSat,4110
chr4,49237430,49290905,censat_4_3(ACRO_Composite),censat,OtherSat,53475
chr4,49290905,49294583,gsat_4_2(GSATII/TAR),gsat,OtherSat,3678
chr4,49294583,49318851,ct_4_7,ct,NonSat,24268
chr4,49318851,49322560,censat_4_4(SATR),censat,OtherSat,3709
chr4,49322560,49325506,ct_4_8,ct,NonSat,2946
chr4,49325506,49327634,censat_4_5(SATR),censat,OtherSat,2128
chr4,49327634,49380739,ct_4_9,ct,NonSat,53105
chr4,49380739,49382104,hsat5_4_4(HSat5),hsat5,OtherSat,1365
chr4,49382104,49399243,ct_4_10,ct,NonSat,17139
chr4,49399243,49401356,hsat5_4_5(HSat5),hsat5,OtherSat,2113
chr4,49401356,49413839,ct_4_11,ct,NonSat,12483
chr4,49413839,49415059,hsat5_4_6(HSat5),hsat5,OtherSat,1220
chr4,49415059,49415064,ct_4_12,ct,NonSat,5
chr4,49415064,49418975,censat_4_6(CER),censat,OtherSat,3911
chr4,49418975,49529314,ct_4_13,ct,NonSat,110339
chr4,49529314,49646622,"hsat3_4_2(A4,A2)",hsat3,HSat3,117308
chr4,49646622,49647316,bsat_4_1,bsat,βSat,694
chr4,49647316,49705154,hsat1_4_1(HSat1A),hsat1,HSat1,57838
chr4,49705154,50433557,hor_4_1(S2C4H1L),hor,αSat-Active,728403
chr4,50433557,52115486,hsat1_4_2(HSat1A),hsat1,HSat1,1681929
chr4,52115486,54870510,hor_4_2(S2C4H1L),hor,αSat-Active,2755024
chr4,54870510,54980290,hsat1_4_3(HSat1A),hsat1,HSat1,109780
chr4,54980290,55199795,hor_4_3(S2C4H1L),hor,αSat-Active,219505
chr4,55199795,55303192,hor_4_4(S5C4H2),hor,αSat-Inactive,103397
chr4,55303192,55305874,ct_4_14,ct,NonSat,2682
chr4,55305874,55308679,mon_4_2,mon,αSat-Other,2805
chr4,55308679,57435218,ct_4_15,ct,NonSat,2126539
chr4,57435218,57435402,mon_4_3,mon,αSat-Other,184
chr5,46161727,46684449,mon_5_1,mon,αSat-Other,522722
chr5,46684449,46751595,hor_5_1(S5C5/19H5),hor,αSat-Inactive,67146
chr5,46751595,46752951,hor_5_2(S5C5H6),hor,αSat-Inactive,1356
chr5,46752951,46812529,mon_5_2,mon,αSat-Other,59578
chr5,46812529,46830042,dhor_5_1(S1CMH3d),dhor,αSat-Other,17513
chr5,46830042,47039134,hor_5_3(S1C5H2),hor,αSat-Inactive,209092
chr5,47039134,47049663,hor_5_4(S1C1/5/19H1L),hor,αSat-Active,10529
chr5,47049663,47077202,hor_5_5(S1C5H2),hor,αSat-Inactive,27539
chr5,47077202,49596625,hor_5_6(S1C1/5/19H1L),hor,αSat-Active,2519423
chr5,49596625,49598269,bsat_5_1,bsat,βSat,1644
chr5,49598269,49999058,hsat3_5_1(B3),hsat3,HSat3,400789
chr5,49999058,50026895,bsat_5_2(LSAU-BSAT_Composite),bsat,βSat,27837
chr5,50026895,50121284,mon_5_3,mon,αSat-Other,94389
chr5,50121284,50449725,hor_5_7(S5C5H6),hor,αSat-Inactive,328441
chr5,50449725,50455749,ct_5_2,ct,NonSat,6024
chr5,50455749,50467777,mon_5_4,mon,αSat-Other,12028
chr5,50467777,50474605,dhor_5_2(S02CMH2d),dhor,αSat-Other,6828
chr5,50474605,50476981,dhor_5_3(SF3),dhor,αSat-Other,2376
chr5,50476981,50486367,dhor_5_4(S02CMH2d),dhor,αSat-Other,9386
chr5,50486367,50532291,mon_5_5,mon,αSat-Other,45924
chr5,50532291,50597029,hor_5_8(S5C5/19H7-B),hor,αSat-Inactive,64738
chr5,50597029,50600088,mon_5_6,mon,αSat-Other,3059
chr5,50600088,50627991,dhor_5_5(S5C5/19H9d),dhor,αSat-Other,27903
chr5,50627991,50664972,mon_5_7,mon,αSat-Other,36981
chr5,50664972,50962194,hor_5_9(S5C5/19H4-B),hor,αSat-Inactive,297222
chr5,50962194,50968285,ct_5_3,ct,NonSat,6091
chr5,50968285,51082874,mon_5_8,mon,αSat-Other,114589
chr6,57216843,57217093,mon_6_1,mon,αSat-Other,250
chr6,57217093,58079100,ct_6_2,ct,NonSat,862007
chr6,58079100,58104742,censat_6_1(SATR),censat,OtherSat,25642
chr6,58104742,58243294,ct_6_3,ct,NonSat,138552
chr6,58243294,58286706,mon_6_2,mon,αSat-Other,43412
chr6,58286706,61058390,hor_6_1(S01C6H1L),hor,αSat-Active,2771684
chr6,61058390,61413505,dhor_6_1(S01C3/6H1d),dhor,αSat-Other,355115
chr6,61413505,61451010,ct_6_4,ct,NonSat,37505
chr6,61451010,61451319,mon_6_3,mon,αSat-Other,309
chr6,61451319,62162096,ct_6_5,ct,NonSat,710777
chr6,62162096,62211469,censat_6_2(SATR),censat,OtherSat,49373
chr6,62211469,62446529,ct_6_6,ct,NonSat,235060
chr6,62446529,62514935,mon_6_4,mon,αSat-Other,68406
chr6,62514935,62576462,dhor_6_2(S01CMH1d),dhor,αSat-Other,61527
chr6,62576462,62665581,mon_6_5,mon,αSat-Other,89119
chr7,55900922,55908176,censat_7_1(NovelTandem),censat,OtherSat,7254
chr7,55908176,56524205,ct_7_2,ct,NonSat,616029
chr7,56524205,56610877,censat_7_2(NovelTandem),censat,OtherSat,86672
chr7,56610877,56837850,ct_7_3,ct,NonSat,226973
chr7,56837850,56844478,bsat_7_1,bsat,βSat,6628
chr7,56844478,56885066,ct_7_4,ct,NonSat,40588
chr7,56885066,56896173,bsat_7_2,bsat,βSat,11107
chr7,56896173,57035476,ct_7_5,ct,NonSat,139303
chr7,57035476,57070032,censat_7_3(NovelTandem),censat,OtherSat,34556
chr7,57070032,57380900,ct_7_6,ct,NonSat,310868
chr7,57380900,57385900,bsat_7_3,bsat,βSat,5000
chr7,57385900,57424468,ct_7_7,ct,NonSat,38568
chr7,57424468,57426315,censat_7_4(NovelTandem),censat,OtherSat,1847
chr7,57426315,57459471,ct_7_8,ct,NonSat,33156
chr7,57459471,57465066,censat_7_5(D20S16),censat,OtherSat,5595
chr7,57465066,57728534,ct_7_9,ct,NonSat,263468
chr7,57728534,57728920,censat_7_6(SST1),censat,OtherSat,386
chr7,57728920,57729503,ct_7_10,ct,NonSat,583
chr7,57729503,57730254,hsat3_7_1(A4),hsat3,HSat3,751
chr7,57730254,57731003,hsat2_7_1(B),hsat2,HSat2,749
chr7,57731003,57732006,hsat3_7_2(A4),hsat3,HSat3,1003
chr7,57732006,57733003,hsat2_7_2(B),hsat2,HSat2,997
chr7,57733003,57734007,hsat3_7_3(A4),hsat3,HSat3,1004
chr7,57734007,57736003,hsat2_7_3(B),hsat2,HSat2,1996
chr7,57736003,57737003,hsat3_7_4(A4),hsat3,HSat3,1000
chr7,57737003,57738007,hsat2_7_4(B),hsat2,HSat2,1004
chr7,57738007,57741655,hsat3_7_5(A4),hsat3,HSat3,3648
chr7,57741655,57996168,ct_7_11,ct,NonSat,254513
chr7,57996168,58004894,mon_7_1,mon,αSat-Other,8726
chr7,58004894,58009200,censat_7_7(SST1_Composite),censat,OtherSat,4306
chr7,58009200,58013074,mon_7_2,mon,αSat-Other,3874
chr7,58013074,58022004,censat_7_8(SST1_Composite),censat,OtherSat,8930
chr7,58022004,58062065,ct_7_12,ct,NonSat,40061
chr7,58062065,58068162,censat_7_9(SST1_Composite),censat,OtherSat,6097
chr7,58068162,58081410,ct_7_13,ct,NonSat,13248
chr7,58081410,58084542,censat_7_10(rnd-1_family-0),censat,OtherSat,3132
chr7,58084542,58112421,ct_7_14,ct,NonSat,27879
chr7,58112421,58113868,censat_7_11(rnd-6_family-4384),censat,OtherSat,1447
chr7,58113868,58123902,ct_7_15,ct,NonSat,10034
chr7,58123902,58267147,mon_7_3,mon,αSat-Other,143245
chr7,58267147,58272940,dhor_7_1(S5C1H5d),dhor,αSat-Other,5793
chr7,58272940,58276138,dhor_7_2(S2CMH4d),dhor,αSat-Other,3198
chr7,58276138,58311534,hsat2_7_5(B),hsat2,HSat2,35396
chr7,58311534,58328698,ct_7_16,ct,NonSat,17164
chr7,58328698,58331512,censat_7_12(rnd-6_family-4384),censat,OtherSat,2814
chr7,58331512,58348140,ct_7_17,ct,NonSat,16628
chr7,58348140,58363003,hsat2_7_6(B),hsat2,HSat2,14863
chr7,58363003,58567598,"hsat3_7_6(B3,A1)",hsat3,HSat3,204595
chr7,58567598,58582813,ct_7_18,ct,NonSat,15215
chr7,58582813,58585318,censat_7_13(rnd-6_family-4384),censat,OtherSat,2505
chr7,58585318,58623017,ct_7_19,ct,NonSat,37699
chr7,58623017,58624388,censat_7_14(rnd-6_family-4384),censat,OtherSat,1371
chr7,58624388,58659281,ct_7_20,ct,NonSat,34893
chr7,58659281,58662419,censat_7_15(rnd-6_family-4384),censat,OtherSat,3138
chr7,58662419,58679328,ct_7_21,ct,NonSat,16909
chr7,58679328,58706013,hsat2_7_7(B),hsat2,HSat2,26685
chr7,58706013,58757551,hsat3_7_7(B3),hsat3,HSat3,51538
chr7,58757551,58817019,"hsat3_7_8(B3,A2)",hsat3,HSat3,59468
chr7,58817019,58830584,hsat2_7_8(B),hsat2,HSat2,13565
chr7,58830584,58846986,ct_7_22,ct,NonSat,16402
chr7,58846986,58849451,censat_7_16(rnd-6_family-4384),censat,OtherSat,2465
chr7,58849451,58903415,ct_7_23,ct,NonSat,53964
chr7,58903415,58905880,censat_7_17(rnd-6_family-4384),censat,OtherSat,2465
chr7,58905880,58922280,ct_7_24,ct,NonSat,16400
chr7,58922280,58936009,hsat2_7_9(B),hsat2,HSat2,13729
chr7,58936009,58995543,"hsat3_7_9(B3,A2)",hsat3,HSat3,59534
chr7,58995543,59053255,hsat3_7_10(B3),hsat3,HSat3,57712
chr7,59053255,59079941,hsat2_7_10(B),hsat2,HSat2,26686
chr7,59079941,59096852,ct_7_25,ct,NonSat,16911
chr7,59096852,59099991,censat_7_18(rnd-6_family-4384),censat,OtherSat,3139
chr7,59099991,59134896,ct_7_26,ct,NonSat,34905
chr7,59134896,59136267,censat_7_19(rnd-6_family-4384),censat,OtherSat,1371
chr7,59136267,59164521,ct_7_27,ct,NonSat,28254
chr7,59164521,59165541,hsat2_7_11(B),hsat2,HSat2,1020
chr7,59165541,59166997,hsat3_7_11(Unknown),hsat3,HSat3,1456
chr7,59166997,59172178,hsat2_7_12(B),hsat2,HSat2,5181
chr7,59172178,59200132,ct_7_28,ct,NonSat,27954
chr7,59200132,59239997,hsat2_7_13(B),hsat2,HSat2,39865
chr7,59239997,59240691,hsat3_7_12(Unknown),hsat3,HSat3,694
chr7,59240691,59242825,hsat2_7_14(B),hsat2,HSat2,2134
chr7,59242825,59262993,ct_7_29,ct,NonSat,20168
chr7,59262993,59269000,censat_7_20(rnd-6_family-4384),censat,OtherSat,6007
chr7,59269000,59285737,ct_7_30,ct,NonSat,16737
chr7,59285737,59305753,hsat2_7_15(B),hsat2,HSat2,20016
chr7,59305753,59332271,ct_7_31,ct,NonSat,26518
chr7,59332271,59355975,hsat2_7_16(B),hsat2,HSat2,23704
chr7,59355975,59372014,ct_7_32,ct,NonSat,16039
chr7,59372014,59374580,censat_7_21(rnd-6_family-4384),censat,OtherSat,2566
chr7,59374580,59398555,ct_7_33,ct,NonSat,23975
chr7,59398555,59610435,mon_7_4,mon,αSat-Other,211880
chr7,59610435,59612912,ct_7_34,ct,NonSat,2477
chr7,59612912,59816928,hor_7_1(S5C7H2),hor,αSat-Inactive,204016
chr7,59816928,59828427,mon_7_5,mon,αSat-Other,11499
chr7,59828427,59833371,dhor_7_3(S02CMH2d),dhor,αSat-Other,4944
chr7,59833371,59834354,dhor_7_4(S2CMH4d),dhor,αSat-Other,983
chr7,59834354,59857463,ct_7_35,ct,NonSat,23109
chr7,59857463,59913529,hsat2_7_17(B),hsat2,HSat2,56066
chr7,59913529,59940284,ct_7_36,ct,NonSat,26755
chr7,59940284,59941196,censat_7_22(rnd-6_family-4384),censat,OtherSat,912
chr7,59941196,59975939,ct_7_37,ct,NonSat,34743
chr7,59975939,59978660,censat_7_23(rnd-6_family-4384),censat,OtherSat,2721
chr7,59978660,59994276,ct_7_38,ct,NonSat,15616
chr7,59994276,60023596,hsat2_7_18(B),hsat2,HSat2,29320
chr7,60023596,60041899,ct_7_39,ct,NonSat,18303
chr7,60041899,60410644,mon_7_6,mon,αSat-Other,368745
chr7,60410644,60414372,dhor_7_5(S1CMH3d),dhor,αSat-Other,3728
chr7,60414372,63714499,hor_7_2(S1C7H1L),hor,αSat-Active,3300127
chr7,63714499,63724523,dhor_7_6(S01CMH1d),dhor,αSat-Other,10024
chr7,63724523,63729466,dhor_7_7(S5C1H5d),dhor,αSat-Other,4943
chr7,63729466,64188435,mon_7_7,mon,αSat-Other,458969
chr7,64188435,64944661,ct_7_40,ct,NonSat,756226
chr7,64944661,64983133,censat_7_24(NovelTandem),censat,OtherSat,38472
chr7,64983133,65232468,ct_7_41,ct,NonSat,249335
chr7,65232468,65239767,bsat_7_4,bsat,βSat,7299
chr7,65239767,65433709,ct_7_42,ct,NonSat,193942
chr7,65433709,65440849,bsat_7_5,bsat,βSat,7140
chr7,65440849,65446687,ct_7_43,ct,NonSat,5838
chr7,65446687,65451678,bsat_7_6,bsat,βSat,4991
chr7,65451678,65489525,ct_7_44,ct,NonSat,37847
chr7,65489525,65509466,bsat_7_7,bsat,βSat,19941
chr7,65509466,65576080,ct_7_45,ct,NonSat,66614
chr7,65576080,65592231,bsat_7_8,bsat,βSat,16151
chr7,65592231,65600065,ct_7_46,ct,NonSat,7834
chr7,65600065,65607451,mon_7_8,mon,αSat-Other,7386
chr7,65607451,65609606,bsat_7_9,bsat,βSat,2155
chr7,65609606,65806253,ct_7_47,ct,NonSat,196647
chr7,65806253,65867365,bsat_7_10,bsat,βSat,61112
chr7,65867365,66074162,ct_7_48,ct,NonSat,206797
chr7,66074162,66091336,censat_7_25(SST1_Composite),censat,OtherSat,17174
chr7,66091336,66697029,ct_7_49,ct,NonSat,605693
chr7,66697029,66699515,mon_7_9,mon,αSat-Other,2486
chr7,66699515,66708003,hsat2_7_19(B),hsat2,HSat2,8488
chr7,66708003,66709007,hsat3_7_13(Unknown),hsat3,HSat3,1004
chr8,43506737,43516671,hsat1_8_1(HSat1A),hsat1,HSat1,9934
chr8,43516671,43785457,ct_8_2,ct,NonSat,268786
chr8,43785457,43786545,hsat5_8_1(HSat5),hsat5,OtherSat,1088
chr8,43786545,43808924,ct_8_3,ct,NonSat,22379
chr8,43808924,43815721,hsat5_8_2(HSat5),hsat5,OtherSat,6797
chr8,43815721,43818992,ct_8_4,ct,NonSat,3271
chr8,43818992,43825494,gsat_8_1(GSATX;GSATII),gsat,OtherSat,6502
chr8,43825494,43835447,ct_8_5,ct,NonSat,9953
chr8,43835447,43846456,gsat_8_2(GSATX;GSATII),gsat,OtherSat,11009
chr8,43846456,44214155,mon_8_1,mon,αSat-Other,367699
chr8,44214155,44215832,dhor_8_1(S01CMH1d),dhor,αSat-Other,1677
chr8,44215832,44217695,hor_8_1(S2C8H1L),hor,αSat-Active,1863
chr8,44217695,44243546,dhor_8_2(S01CMH1d),dhor,αSat-Other,25851
chr8,44243546,46325080,hor_8_2(S2C8H1L),hor,αSat-Active,2081534
