Gene,Transcript,Chrom,Start,End,Strand,Offset,Is_ATAC_High,ATAC_Ave,TPM_Ave,TPM_1,TPM_2,TPM_3,TPM_Quantile
ENSG00000116771.6,ENST00000375826.4,chr1,15571699,15585051,-,0,False,0.3251825,1.3853996666666666,1.783698,1.428424,0.944077,Q2
ENSG00000197312.12,ENST00000480945.6,chr1,15617458,15669044,+,0,True,13.258713,4.719688666666666,2.966966,5.664019,5.528081,Q3
ENSG00000215695.2,ENST00000345034.2,chr1,15659713,15662033,+,0,False,0.29573473,0.111944,0.0,0.335832,0.0,Q1
ENSG00000116786.13,ENST00000375793.2,chr1,15684390,15734769,+,70,True,3.1259916,18.211237666666666,12.359692,17.402214,24.871807,Q4
ENSG00000162461.8,ENST00000294454.6,chr1,15736258,15741392,+,0,True,2.8560264,0.19167533333333334,0.141282,0.172321,0.261423,Q2
ENSG00000162460.7,NoTrans,chr1,15742499,15747982,+,0,True,4.1419353,0.0,0.0,0.0,0.0,NoTrans
ENSG00000162458.13,ENST00000375766.8,chr1,15758795,15786589,+,2188,True,4.3730507,63.18701266666667,38.913937,55.039992,95.607109,Q5
ENSG00000233954.7,ENST00000696689.1,chr1,15807374,15807649,-,1699,False,0.509512,0.84151,1.163428,0.0,1.361102,Q2
ENSG00000065526.13,ENST00000704274.1,chr1,15930644,15940456,+,94549,False,0.49736443,4.9066149999999995,4.533927,4.9405,5.245418,Q3
ENSG00000116809.12,ENST00000375743.9,chr1,15941869,15976101,-,31,True,5.666996,8.180981000000001,7.552681,8.661169,8.329093,Q4
ENSG00000183888.4,ENST00000329454.2,chr1,16004236,16008807,+,0,False,0.42591703,0.021864333333333333,0.048565,0.0,0.017028,Q1
ENSG00000173641.18,NoTrans,chr1,16014028,16019594,-,0,False,1.6749437,0.0,0.0,0.0,0.0,NoTrans
ENSG00000186510.12,NoTrans,chr1,16018875,16034050,+,0,False,1.4835029,0.0,0.0,0.0,0.0,NoTrans
ENSG00000184908.20,ENST00000682793.1,chr1,16040985,16057293,+,733,False,0.8568019,0.005236,0.0,0.015708,0.0,Q1
ENSG00000185519.9,ENST00000375662.5,chr1,16057769,16073651,-,0,True,2.8308463,1.323714,1.492383,0.716588,1.762171,Q2
ENSG00000142627.13,ENST00000358432.8,chr1,16124337,16156069,-,0,True,13.976805,90.40739766666667,67.41952,93.693881,110.108792,Q5
ENSG00000142632.17,ENST00000270747.8,chr1,16197854,16212652,-,0,False,0.872458,0.23631733333333335,0.51593,0.15817,0.034852,Q2
ENSG00000132881.12,ENST00000375599.8,chr1,16231692,16237183,-,0,True,11.883135,1.185682,0.994005,1.548794,1.014247,Q2
ENSG00000037637.11,ENST00000375592.8,chr1,16246840,16352480,-,0,True,11.081772,4.1965959999999995,3.419555,4.68429,4.485943,Q3
ENSG00000055070.17,ENST00000401089.3,chr1,16367225,16398145,+,14650,True,12.855842,21.80063,17.156875,25.362884,22.882131,Q5
ENSG00000187144.11,NoTrans,chr1,16387117,16437424,-,0,False,0.7050492,0.0,0.0,0.0,0.0,NoTrans
ENSG00000157191.20,ENST00000337132.10,chr1,16440724,16460078,+,3,True,6.3351636,37.643754333333334,32.580887,38.079538,42.270838,Q5
ENSG00000219481.11,ENST00000430580.6,chr1,16562319,16613487,-,75,True,25.197893,3.6657613333333336,3.27883,3.777636,3.940818,Q3
ENSG00000058453.17,ENST00000467938.5,chr1,16922767,16954362,+,182494,False,1.4197017,2.3887433333333337,1.619976,2.408786,3.137468,Q3
ENSG00000117122.14,ENST00000375534.7,chr1,16974502,16978276,-,2356,False,1.3661356,0.09601333333333334,0.057376,0.230664,0.0,Q1
ENSG00000159363.19,ENST00000326735.13,chr1,16985958,17011928,-,0,True,9.384985,12.277777,6.215408,15.771166,14.846757,Q4
ENSG00000288636.1,NoTrans,chr1,17005068,17011757,-,0,True,9.899723,0.0,0.0,0.0,0.0,NoTrans
ENSG00000117118.10,ENST00000375499.8,chr1,17018722,17054032,-,0,True,6.479207,155.08172299999998,164.134701,152.043939,149.066529,Q5
ENSG00000117115.13,ENST00000375486.9,chr1,17066761,17119451,-,0,True,3.378336,1.1112683333333333,1.860038,0.948748,0.525019,Q2
ENSG00000142623.11,ENST00000375471.5,chr1,17205128,17246007,+,0,False,1.930199,4.075065333333334,6.070588,4.491839,1.662769,Q3
ENSG00000142619.4,ENST00000375460.3,chr1,17249098,17284233,+,0,False,1.0741993,0.18042933333333333,0.261585,0.214967,0.064736,Q2
ENSG00000159339.13,ENST00000375453.5,chr1,17308195,17334796,+,0,False,1.3496195,0.18095599999999998,0.243413,0.154755,0.1447,Q2
ENSG00000276747.1,NoTrans,chr1,17372196,17401699,+,0,False,0.9461101,0.0,0.0,0.0,0.0,NoTrans
ENSG00000179051.14,ENST00000375436.9,chr1,17406760,17439677,-,0,True,6.439957,53.109249,55.356578,58.564047,45.407122,Q5
ENSG00000074964.17,ENST00000375415.5,chr1,17580553,17697649,+,40855,False,0.8132715,1.7181853333333332,1.255695,2.219419,1.679442,Q2
ENSG00000117148.8,ENST00000375406.2,chr1,17755333,17827063,+,0,False,0.39349496,0.08310933333333333,0.16622,0.083108,0.0,Q1
ENSG00000117154.12,NoTrans,chr1,18107798,18378483,+,0,False,0.6475622,0.0,0.0,0.0,0.0,NoTrans
ENSG00000179023.9,ENST00000400664.3,chr1,18480930,18485974,+,0,True,6.2330647,0.012878,0.01909,0.009515,0.010029,Q1
ENSG00000009709.12,NoTrans,chr1,18630846,18748866,+,0,False,0.50158,0.0,0.0,0.0,0.0,NoTrans
ENSG00000179002.6,NoTrans,chr1,18839599,18859660,-,0,False,0.6717077,0.0,0.0,0.0,0.0,NoTrans
ENSG00000159423.17,ENST00000375341.8,chr1,18871430,18902555,-,169,True,11.405405,4.053486333333333,4.793799,4.398246,2.968414,Q3
ENSG00000169991.11,ENST00000455833.7,chr1,18904280,18956676,-,0,True,8.497465,11.325185666666668,6.639325,13.140309,14.195923,Q4
ENSG00000127481.15,ENST00000375224.1,chr1,19074514,19104916,-,105350,False,0.6521179,28.846761666666666,31.565388,26.04968,28.925217,Q5
ENSG00000127463.16,ENST00000375208.7,chr1,19218148,19251522,-,30,True,6.421092,8.936967999999998,9.316116,9.963987,7.530801,Q4
ENSG00000053372.5,ENST00000330263.5,chr1,19251805,19260128,+,0,True,6.638011,39.25976033333333,43.519481,39.90556,34.35424,Q5
ENSG00000162482.5,ENST00000361640.5,chr1,19282573,19288770,-,0,False,1.1997974,0.30013633333333334,0.353179,0.221074,0.326156,Q2
ENSG00000053371.13,ENST00000235835.8,chr1,19303965,19312144,-,0,True,15.403197,26.891295,30.515905,25.794252,24.363728,Q5
ENSG00000040487.13,ENST00000375155.7,chr1,19312326,19329300,+,0,True,15.341651,7.397669666666666,6.349139,6.939086,8.904784,Q4
ENSG00000077549.19,ENST00000264202.8,chr1,19338775,19485539,-,0,True,19.337738,138.871907,136.71824,141.431485,138.465996,Q5
ENSG00000173436.15,ENST00000648702.1,chr1,19484403,19626630,+,0,True,3.9696057,60.11570833333334,81.10249,62.857774,36.386861,Q5
ENSG00000270136.6,ENST00000602384.5,chr1,19597067,19656914,+,0,True,8.735483,8.871755333333335,13.100169,9.233646,4.281451,Q4
ENSG00000158747.15,ENST00000548815.2,chr1,19647610,19658456,+,50631,True,3.1646526,124.18476333333332,117.079045,121.404614,134.070631,Q5
ENSG00000158748.4,ENST00000289753.2,chr1,19664875,19680966,+,0,False,0.90216273,0.004488,0.0,0.0,0.013464,Q1
ENSG00000162542.14,ENST00000294543.11,chr1,19682240,19799916,-,29,True,7.7465906,7.577315666666667,11.155076,6.238965,5.337906,Q4
ENSG00000178828.7,NoTrans,chr1,19814029,19815283,-,0,False,0.78801,0.0,0.0,0.0,0.0,NoTrans
ENSG00000169914.6,ENST00000375120.4,chr1,19882395,19912945,+,0,True,7.626997,2.681305333333334,1.682705,3.130466,3.230745,Q3
ENSG00000188784.4,NoTrans,chr1,19920009,19923617,-,0,False,0.7080434,0.0,0.0,0.0,0.0,NoTrans
ENSG00000188257.12,ENST00000649436.1,chr1,19975431,19979621,-,795,False,0.48285607,0.047753,0.0,0.143259,0.0,Q1
ENSG00000127472.11,NoTrans,chr1,20028179,20091911,+,0,False,0.2918933,0.0,0.0,0.0,0.0,NoTrans
ENSG00000117215.15,ENST00000375105.8,chr1,20111939,20119536,-,30,False,0.54693186,0.031504,0.074826,0.0,0.019686,Q1
ENSG00000158786.5,ENST00000375102.4,chr1,20139323,20150381,+,0,False,0.5493278,0.044041666666666666,0.036392,0.0,0.095733,Q1
ENSG00000187980.7,ENST00000429261.2,chr1,20161253,20177424,-,9094,False,0.37086982,0.005018666666666667,0.0,0.015056,0.0,Q1
ENSG00000162543.6,NoTrans,chr1,20186096,20196050,+,0,False,0.49440315,0.0,0.0,0.0,0.0,NoTrans
ENSG00000158816.16,ENST00000473325.5,chr1,20290937,20339222,+,62,False,0.76523006,0.07274599999999999,0.044784,0.091153,0.082301,Q1
ENSG00000162545.6,ENST00000375078.4,chr1,20482391,20486210,-,0,True,8.139739,251.06925566666666,249.704146,287.961615,215.542006,Q5
ENSG00000090432.7,ENST00000264198.5,chr1,20499448,20508151,-,0,True,6.7705617,29.504070333333335,30.324046,31.29502,26.893145,Q5
ENSG00000183114.8,NoTrans,chr1,20552573,20555020,+,0,False,0.7727187,0.0,0.0,0.0,0.0,NoTrans
ENSG00000158825.6,ENST00000375071.4,chr1,20589097,20618903,+,11,False,1.4043114,62.492337,74.482278,59.765813,53.22892,Q5
ENSG00000158828.8,ENST00000321556.5,chr1,20633458,20651511,+,0,True,6.8355193,84.395514,76.515077,88.457755,88.21371,Q5
ENSG00000244038.11,ENST00000602624.7,chr1,20651777,20661369,-,175,True,17.591898,106.07888633333334,113.581342,116.143285,88.512032,Q5
ENSG00000117245.13,ENST00000400463.8,chr1,20664014,20718007,-,10,False,0.61930674,0.19507333333333332,0.107801,0.0,0.477419,Q2
ENSG00000189410.12,ENST00000375031.5,chr1,20719732,20732640,-,197,True,13.682547,10.483668666666667,6.451068,11.200467,13.799471,Q4
ENSG00000127483.19,ENST00000312239.10,chr1,20742679,20786652,-,671,True,12.757063,41.509005,34.943064,45.363534,44.220417,Q5
ENSG00000075151.24,ENST00000264211.13,chr1,20806479,21050994,-,126291,False,0.58120227,10.927778333333334,8.902506,13.801871,10.078958,Q4
ENSG00000117298.16,ENST00000374893.11,chr1,21217250,21290463,-,55109,True,3.8886483,26.431170999999996,20.746032,26.482321,32.06516,Q5
ENSG00000142794.19,ENST00000318220.10,chr1,21440137,21485005,+,9,True,9.137422,1.6830956666666665,1.160132,1.569211,2.319944,Q2
ENSG00000162551.14,NoTrans,chr1,21509397,21578410,+,0,False,1.1748168,0.0,0.0,0.0,0.0,NoTrans
ENSG00000289715.1,NoTrans,chr1,21547404,21554002,+,0,False,0.67166764,0.0,0.0,0.0,0.0,NoTrans
ENSG00000076864.21,ENST00000374761.6,chr1,21596221,21622568,-,46789,True,2.3221548,0.8952200000000001,0.0,1.062278,1.623382,Q2
ENSG00000090686.16,ENST00000308271.14,chr1,21678298,21783149,-,457,True,13.826215,8.280017,9.763806,7.980328,7.095917,Q4
ENSG00000187942.12,ENST00000344642.7,chr1,21812265,21825225,+,0,False,0.89105374,0.04026766666666667,0.08463,0.036173,0.0,Q1
ENSG00000142798.20,ENST00000374695.8,chr1,21822244,21937310,-,0,True,6.711009,8.440806333333333,8.855563,10.828296,5.63856,Q4
ENSG00000219073.8,NoTrans,chr1,21977022,21998642,+,0,False,0.43289196,0.0,0.0,0.0,0.0,NoTrans
ENSG00000142789.20,NoTrans,chr1,22001657,22012542,+,0,False,0.662541,0.0,0.0,0.0,0.0,NoTrans
ENSG00000289694.1,ENST00000695856.1,chr1,22025511,22092943,+,369,True,7.943693,94.02809666666667,73.413244,104.215648,104.455398,Q5
ENSG00000070831.18,ENST00000695858.1,chr1,22052671,22092946,+,44,True,8.762902,37.85073466666666,28.314099,47.554524,37.683581,Q5
ENSG00000162552.15,ENST00000290167.11,chr1,22117313,22143097,-,872,True,6.2454033,0.00407,0.0,0.01221,0.0,Q1
ENSG00000184677.18,ENST00000375647.5,chr1,22451851,22531154,+,23013,True,7.1998215,2.9379456666666663,1.189219,3.917311,3.707307,Q3
ENSG00000070886.12,NoTrans,chr1,22563489,22603595,+,0,False,0.7428272,0.0,0.0,0.0,0.0,NoTrans
ENSG00000173372.18,NoTrans,chr1,22635077,22639678,+,0,False,1.0595491,0.0,0.0,0.0,0.0,NoTrans
ENSG00000289692.1,NoTrans,chr1,22636506,22644067,+,0,False,0.765748,0.0,0.0,0.0,0.0,NoTrans
ENSG00000159189.13,NoTrans,chr1,22643014,22648110,+,0,False,1.8428643,0.0,0.0,0.0,0.0,NoTrans
ENSG00000173369.18,NoTrans,chr1,22652762,22661637,+,0,False,0.6632651,0.0,0.0,0.0,0.0,NoTrans
ENSG00000133216.17,ENST00000374632.7,chr1,22710970,22914270,+,131,True,5.4424353,0.8535263333333334,1.126459,0.886899,0.547221,Q2
ENSG00000215906.9,NoTrans,chr1,22953043,22972866,-,0,False,1.5937812,0.0,0.0,0.0,0.0,NoTrans
ENSG00000227868.7,NoTrans,chr1,23010834,23019100,-,0,True,7.4792275,0.0,0.0,0.0,0.0,NoTrans
ENSG00000004487.18,ENST00000356634.7,chr1,23019448,23083689,+,5,True,8.140136,32.17522966666667,25.611305,36.177537,34.736847,Q5
ENSG00000169641.15,ENST00000302291.9,chr1,23084030,23168856,-,8952,True,9.800286,14.244859,8.460481,17.696928,16.577168,Q4
ENSG00000179546.5,ENST00000374619.2,chr1,23191895,23217502,-,0,False,1.8083903,0.05971566666666667,0.044264,0.088332,0.046551,Q1
ENSG00000125944.21,ENST00000374612.5,chr1,23309786,23344322,-,14,True,16.077557,31.849732999999997,25.549765,40.244354,29.75508,Q5
ENSG00000125945.15,ENST00000314011.9,chr1,23359448,23369836,-,0,True,8.238483,2.784692666666667,3.110479,2.680011,2.563588,Q3
ENSG00000204219.11,ENST00000476978.2,chr1,23383433,23424618,-,130,False,0.7335266,0.25629066666666667,0.0,0.335985,0.432887,Q2
ENSG00000088280.20,ENST00000336689.8,chr1,23428563,23484179,-,389,True,9.059527,4.674987333333333,3.34963,5.97473,4.700602,Q3
ENSG00000007968.7,ENST00000361729.3,chr1,23506438,23531233,-,0,True,4.228655,0.288979,0.453848,0.27689,0.136199,Q2
ENSG00000117318.9,ENST00000374561.6,chr1,23557926,23559501,-,0,True,10.917668,35.720979,14.708593,56.08938,36.364964,Q5
ENSG00000142676.14,ENST00000374550.8,chr1,23691742,23696417,+,0,True,6.18987,2207.955038,2682.946636,1977.325857,1963.592621,Q5
ENSG00000011007.13,ENST00000613537.5,chr1,23743471,23762059,+,23,True,9.704607,19.40718766666667,14.376415,21.263013,22.582135,Q4
ENSG00000057757.10,ENST00000246151.9,chr1,23778418,23788232,+,0,True,6.666883,19.782449999999997,17.082201,18.871871,23.393278,Q4
ENSG00000011009.11,ENST00000374514.8,chr1,23791145,23795539,+,0,True,10.31592,59.47997966666667,65.083059,62.29907,51.05781,Q5
ENSG00000117308.15,ENST00000617979.5,chr1,23795599,23800754,-,27,True,9.912844,73.09155533333333,69.52752,68.758819,80.988327,Q5
ENSG00000117305.15,ENST00000374490.8,chr1,23801885,23825429,-,13191,True,2.8087451,11.982335,15.133313,10.155839,10.657853,Q4
ENSG00000179163.12,ENST00000374479.4,chr1,23845077,23868290,-,0,True,2.9244213,7.641073666666666,8.511316,8.884004,5.527901,Q4
ENSG00000188822.8,ENST00000374472.5,chr1,23870515,23913362,-,0,False,0.8107353,0.22734466666666667,0.194277,0.286192,0.201565,Q2
ENSG00000189266.13,ENST00000334351.8,chr1,23959828,23963462,+,2989,True,14.030916,31.982051000000002,31.107924,31.472214,33.366015,Q5
ENSG00000188529.15,ENST00000453840.7,chr1,23966445,23980296,-,631,True,12.1503105,14.623658666666666,14.929468,16.777701,12.163807,Q4
ENSG00000142661.19,ENST00000374434.4,chr1,24056041,24112135,-,0,True,4.070582,0.024375333333333332,0.016654,0.041497,0.014975,Q1
ENSG00000142677.4,ENST00000270800.2,chr1,24119771,24143140,-,0,True,5.3658524,0.34808766666666663,0.491096,0.350168,0.202999,Q2
ENSG00000185436.12,ENST00000327535.6,chr1,24154168,24187289,-,670,False,1.4419559,0.725099,0.640454,0.860335,0.674508,Q2
ENSG00000158055.17,ENST00000361548.9,chr1,24319357,24355318,+,119799,True,7.762661,3.171718333333333,4.024399,2.941005,2.549751,Q3
ENSG00000001460.18,ENST00000337248.9,chr1,24356999,24413782,-,3152,True,4.0240726,6.574473,4.643613,7.516047,7.563759,Q3
ENSG00000001461.17,ENST00000374399.9,chr1,24415802,24472976,+,0,True,11.55213,17.08821,12.788471,21.279453,17.196706,Q4
ENSG00000117602.13,ENST00000374395.9,chr1,24502836,24541040,+,485,True,14.75156,5.259915666666667,5.083075,5.18149,5.515182,Q3
ENSG00000184454.7,ENST00000374392.3,chr1,24556087,24609328,+,0,False,0.8336154,0.04903166666666667,0.097675,0.03652,0.0129,Q1
ENSG00000133226.19,ENST00000705662.1,chr1,24643200,24673243,+,11484,True,16.98172,14.720613999999998,13.829087,16.385381,13.947374,Q4
ENSG00000169504.15,ENST00000374379.9,chr1,24745447,24844321,+,65,True,16.290369,54.21579333333333,38.381078,61.169724,63.096578,Q5
ENSG00000020633.19,NoTrans,chr1,24899511,24965121,-,0,False,0.41271803,0.0,0.0,0.0,0.0,NoTrans
ENSG00000117614.10,ENST00000354361.3,chr1,25222965,25232486,-,16,True,8.320382,30.654026333333334,30.023822,30.360877,31.57738,Q5
ENSG00000117616.18,ENST00000568254.5,chr1,25242255,25247457,-,90756,True,7.0336056,11.287761000000001,13.01089,14.890366,5.962027,Q4
ENSG00000187010.21,ENST00000328664.9,chr1,25272509,25330445,+,116,False,0.0713466,0.024757,0.016994,0.020328,0.036949,Q1
ENSG00000183726.11,ENST00000374358.5,chr1,25338334,25362361,+,17,True,8.740016,56.011377333333336,44.669372,58.430394,64.934366,Q5
ENSG00000188672.19,ENST00000527747.5,chr1,25362359,25402702,-,27490,False,1.6287136,0.044818666666666666,0.0,0.134456,0.0,Q1
ENSG00000204178.11,ENST00000647928.1,chr1,25430960,25499230,+,102,True,15.223591,9.588219333333333,7.416319,10.600999,10.74734,Q4
ENSG00000157978.12,ENST00000374338.5,chr1,25543606,25568886,+,0,True,6.1601963,19.28975266666667,21.014934,18.194033,18.660291,Q4
ENSG00000117643.15,ENST00000374329.1,chr1,25709602,25784450,+,92811,False,0.7542107,0.12239700000000002,0.138192,0.101114,0.127885,Q1
ENSG00000162430.18,ENST00000374315.1,chr1,25800193,25818221,+,0,True,2.5199792,35.776102333333334,32.218783,36.644118,38.465406,Q5
ENSG00000255054.3,NoTrans,chr1,25811470,25823744,+,0,False,1.935341,0.0,0.0,0.0,0.0,NoTrans
ENSG00000117640.18,ENST00000374303.7,chr1,25819954,25832938,+,1314,True,15.689858,16.629349333333334,15.793749,17.191226,16.903073,Q4
ENSG00000127423.11,ENST00000374298.4,chr1,25834006,25859457,-,1,True,7.3858595,2.4102743333333336,3.425476,1.916721,1.888626,Q3
ENSG00000182749.6,ENST00000675840.1,chr1,25861484,25875708,-,0,True,4.721829,5.968926333333333,6.907753,5.498276,5.50075,Q3
ENSG00000117632.23,ENST00000455785.7,chr1,25900116,25906419,-,572,True,6.3491535,18.610957000000003,35.913333,11.605747,8.313791,Q4
ENSG00000158006.14,ENST00000374282.8,chr1,25959767,25998063,-,54,True,12.797232,4.492933,4.560387,4.456773,4.461639,Q3
ENSG00000158008.10,NoTrans,chr1,26019884,26036464,+,0,False,0.6364009,0.0,0.0,0.0,0.0,NoTrans
ENSG00000158014.15,ENST00000374278.7,chr1,26037252,26046113,-,5,False,0.70846844,0.33238666666666666,0.299156,0.294388,0.403616,Q2
ENSG00000158022.7,ENST00000374272.4,chr1,26051301,26067630,-,806,False,0.6394827,0.009641,0.028923,0.0,0.0,Q1
ENSG00000175087.10,ENST00000374269.2,chr1,26111824,26125555,+,659,True,20.528496,1.375497,1.782099,1.540141,0.804251,Q2
ENSG00000197245.6,ENST00000374268.5,chr1,26159079,26163962,+,0,False,0.99402183,0.024626666666666668,0.0,0.019225,0.054655,Q1
ENSG00000282872.2,NoTrans,chr1,26164101,26168963,-,0,True,4.4754696,0.0,0.0,0.0,0.0,NoTrans
ENSG00000142684.9,ENST00000374266.7,chr1,26169908,26170873,+,0,True,6.7206182,54.76128766666667,71.172372,46.453304,46.658187,Q5
ENSG00000236782.8,ENST00000407889.6,chr1,26169947,26171665,-,167,False,0.86015916,0.086851,0.260553,0.0,0.0,Q1
ENSG00000142675.18,ENST00000361530.11,chr1,26177491,26189884,+,7,True,8.36121,13.707920333333334,13.276348,13.722178,14.125235,Q4
ENSG00000188782.9,ENST00000338855.6,chr1,26190561,26201603,+,0,False,1.4976717,0.011455,0.0,0.034365,0.0,Q1
ENSG00000130695.16,ENST00000451429.8,chr1,26234200,26278808,+,0,True,13.883832,4.467840666666667,1.891208,4.023258,7.489056,Q3
ENSG00000142669.15,ENST00000270792.10,chr1,26280086,26281522,+,0,True,11.878561,1007.5053023333334,822.918751,1000.067821,1199.529335,Q5
ENSG00000158062.21,ENST00000357089.8,chr1,26282284,26306632,-,11731,True,10.644848,0.7199836666666667,1.700244,0.459707,0.0,Q2
ENSG00000169442.9,NoTrans,chr1,26317958,26320523,+,0,False,0.63965505,0.0,0.0,0.0,0.0,NoTrans
ENSG00000176092.17,ENST00000308182.10,chr1,26321865,26354130,-,5950,True,2.4252403,5.869789333333333,7.917545,6.259438,3.432385,Q3
ENSG00000176083.18,NoTrans,chr1,26361634,26374522,-,0,False,0.6114984,0.0,0.0,0.0,0.0,NoTrans
ENSG00000131914.11,ENST00000326279.11,chr1,26410817,26429728,+,0,False,0.73259205,0.036803333333333334,0.02444,0.073124,0.012846,Q1
ENSG00000117682.18,ENST00000236342.12,chr1,26432321,26471306,+,39,True,6.713542,7.974439999999999,7.16031,7.443092,9.319918,Q4
ENSG00000198830.11,ENST00000619352.4,chr1,26472515,26475970,+,75,True,7.4593277,125.09815333333331,153.815004,108.429918,113.049538,Q5
ENSG00000117676.14,ENST00000374168.7,chr1,26529761,26575025,+,0,True,9.738375,46.785722,33.570905,59.64637,47.139891,Q5
ENSG00000117713.21,ENST00000636219.1,chr1,26729657,26782102,+,36421,False,0.47349858,7.703495666666666,5.511401,9.183937,8.415149,Q4
ENSG00000060642.12,ENST00000688730.1,chr1,26787948,26798382,+,894,True,8.793135,4.607946666666666,7.12475,4.005443,2.693647,Q3
ENSG00000204160.12,ENST00000374142.9,chr1,26826688,26857604,+,0,True,5.4762545,7.158915333333333,6.635129,6.472418,8.369199,Q3
ENSG00000175793.12,ENST00000339276.6,chr1,26863149,26864456,+,0,True,14.429972,1092.229552,992.430241,1130.205274,1154.053141,Q5
ENSG00000142751.15,ENST00000374133.3,chr1,26879376,26886525,-,3758,False,0.9495569,10.325215333333333,12.939224,10.715383,7.321039,Q4
ENSG00000198746.13,ENST00000361720.10,chr1,26890488,26900467,-,0,True,4.9514956,5.468138,5.854943,5.720741,4.82873,Q3
ENSG00000131910.5,NoTrans,chr1,26911489,26913975,-,0,False,0.5934235,0.0,0.0,0.0,0.0,NoTrans
ENSG00000090273.14,ENST00000321265.10,chr1,26921743,26946871,+,21505,True,9.843611,113.84579233333334,117.305669,111.88504,112.346668,Q5
ENSG00000175707.10,ENST00000320567.6,chr1,26949562,26960468,-,0,True,9.6756935,14.563329333333334,15.484395,13.415317,14.790276,Q4
ENSG00000253368.4,ENST00000522111.3,chr1,26993692,27000886,+,0,True,6.150741,20.016650333333335,13.350177,20.214282,26.485492,Q4
ENSG00000158246.8,ENST00000289166.6,chr1,27005020,27012850,-,0,True,9.551568,10.285120666666666,12.740174,10.865503,7.249685,Q4
ENSG00000090020.11,ENST00000263980.8,chr1,27098809,27155125,-,11856,True,7.1808243,22.138554,19.009057,22.54004,24.866565,Q5
ENSG00000142784.16,ENST00000361771.7,chr1,27234668,27308244,+,36,True,9.009331,9.553129,8.309741,9.60412,10.745526,Q4
ENSG00000186501.15,ENST00000608611.5,chr1,27322248,27336400,+,103,True,9.744953,30.118654333333335,32.263815,29.932351,28.159797,Q5
ENSG00000142765.18,ENST00000616558.5,chr1,27342022,27353932,+,2,True,13.795436,12.277269333333331,19.197763,12.038696,5.595349,Q4
ENSG00000142733.18,ENST00000357582.3,chr1,27355184,27366961,-,0,True,16.329586,21.765147666666667,20.850697,20.849966,23.59478,Q5
ENSG00000142748.14,ENST00000699963.1,chr1,27370146,27374820,-,4,False,0.56373066,0.016375333333333335,0.0,0.049126,0.0,Q1
ENSG00000174950.11,NoTrans,chr1,27379176,27383333,-,0,False,1.8340037,0.0,0.0,0.0,0.0,NoTrans
